,Leverage,Profitability,Investment,Dividend Yield
4/26/2016,3.7,0.085851122,0.091101977,3.30%
4/27/2016,3.7,0.085851122,0.091101977,3.30%
4/28/2016,3.7,0.085851122,0.091101977,3.30%
4/29/2016,3.7,0.085851122,0.091101977,3.30%
4/30/2016,3.7,0.085851122,0.091101977,3.30%
5/1/2016,3.7,0.085851122,0.091101977,3.30%
5/2/2016,3.7,0.085851122,0.091101977,3.30%
5/3/2016,3.7,0.085851122,0.091101977,3.30%
5/4/2016,3.7,0.085851122,0.091101977,3.30%
5/5/2016,3.7,0.085851122,0.091101977,3.30%
5/6/2016,3.7,0.085851122,0.091101977,3.30%
5/7/2016,3.7,0.085851122,0.091101977,3.30%
5/8/2016,3.7,0.085851122,0.091101977,3.30%
5/9/2016,3.7,0.085851122,0.091101977,3.30%
