Date,Size,P/B RATIO
4/20/16,"58,623,930",0.63
4/21/16,"58,623,930",0.63
4/22/16,"58,623,930",0.63
4/25/16,"58,623,930",0.63
4/26/16,"58,623,930",0.63
4/27/16,"58,623,930",0.63
4/28/16,"58,623,930",0.63
4/29/16,"58,623,930",0.63
5/2/16,"58,623,930",0.63
5/3/16,"58,623,930",0.63
5/4/16,"58,623,930",0.63
5/5/16,"58,623,930",0.63
5/6/16,"58,623,930",0.63
5/9/16,"58,623,930",0.63
5/10/16,"58,623,930",0.63
5/11/16,"58,623,930",0.63
5/12/16,"58,623,930",0.63
5/13/16,"58,623,930",0.63
5/16/16,"58,623,930",0.63
5/17/16,"58,623,930",0.63
5/18/16,"58,623,930",0.63
5/19/16,"58,623,930",0.63
5/20/16,"58,623,930",0.63
5/23/16,"58,623,930",0.63
5/24/16,"58,623,930",0.63
5/25/16,"58,623,930",0.63
5/26/16,"58,623,930",0.63
5/27/16,"58,623,930",0.63
5/30/16,"58,623,930",0.63
5/31/16,"58,623,930",0.63
6/1/16,"58,623,930",0.63
6/2/16,"58,623,930",0.63
6/3/16,"58,623,930",0.63
6/6/16,"58,623,930",0.63
6/7/16,"58,623,930",0.63
6/8/16,"58,623,930",0.63
6/9/16,"58,623,930",0.63
6/10/16,"58,623,930",0.63
6/13/16,"58,623,930",0.63
6/14/16,"58,623,930",0.63
6/15/16,"58,623,930",0.63
6/16/16,"58,623,930",0.63
6/17/16,"58,623,930",0.63
6/20/16,"58,623,930",0.63
6/21/16,"58,623,930",0.63
6/22/16,"58,623,930",0.63
6/23/16,"58,623,930",0.63
6/24/16,"58,623,930",0.63
6/27/16,"58,623,930",0.63
6/28/16,"58,623,930",0.63
6/29/16,"58,623,930",0.63
6/30/16,"58,623,930",0.63
7/1/16,"58,623,930",0.63
7/4/16,"58,623,930",0.63
7/5/16,"58,623,930",0.63
7/6/16,"58,623,930",0.63
7/7/16,"58,623,930",0.63
7/8/16,"58,623,930",0.63
7/11/16,"58,623,930",0.63
7/12/16,"58,623,930",0.63
7/13/16,"58,623,930",0.63
7/14/16,"58,623,930",0.63
7/15/16,"58,623,930",0.63
7/18/16,"58,623,930",0.63
7/19/16,"58,623,930",0.63
7/20/16,"58,623,930",0.63
7/21/16,"58,623,930",0.63
7/22/16,"58,623,930",0.63
7/25/16,"58,623,930",0.63
7/26/16,"58,623,930",0.63
7/27/16,"58,623,930",0.63
7/28/16,"58,623,930",0.63
7/29/16,"58,623,930",0.63
