Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2015-09-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-25,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-05,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-06,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-07,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-12,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-13,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-19,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-26,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-10-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-03,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-05,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-06,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-12,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-13,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-19,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-25,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-11-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-03,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-07,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
