Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
6/20/19,0.491326205,2.083616286,2.1,-0.291581372,1.761837456,0.00%,0.179357447,5.32224448,1.020391428,,,9,1.004714757,21.309999,0.004703678
6/21/19,0.488704009,2.095155309,2.1,-0.291581372,1.761837456,0.00%,0.201908791,4.791578753,0.993708852,,,9,1.011731582,21.559999,0.0116633
6/24/19,0.510014353,2.133505739,2.1,-0.291581372,1.761837456,0.00%,0.16369442,5.74971656,0.936914979,,,9,0.999536178,21.549999,-0.00046393
6/25/19,0.453150213,1.657534627,2.1,-0.291581372,1.761837456,0.00%,0.158597524,5.919434096,1.058250727,,,9,0.952668304,20.530001,-0.04848849
6/26/19,0.456846066,1.660236025,2.1,-0.291581372,1.761837456,0.00%,0.149947377,6.609806964,0.977355806,,,9,1.006332148,20.66,0.006312184
6/27/19,0.491688267,1.72563071,2.1,-0.291581372,1.761837456,0.00%,0.186133929,5.571139959,1.043899917,,,9,0.976766699,20.18,-0.023507449
6/28/19,0.535600879,2.196208154,2.1,-0.291581372,1.761837456,0.00%,0.297660715,3.941548447,0.986046004,,,9,1.067888949,21.549999,0.065683755
6/30/19,,,,,,,,,,"2,169,979,096",37.653,9,1.09048729,23.5,0.086624651
7/1/19,0.53116282,2.096568497,2.1,-0.291581372,1.761837456,0.00%,0.291753724,4.087044362,0.956983524,,,9,1.012340468,23.790001,0.012264945
7/2/19,0.538137967,2.026220625,2.1,-0.291581372,1.761837456,0.00%,0.222061885,5.156816092,0.927091004,,,9,0.970996176,23.1,-0.029432749
7/3/19,0.545820217,2.081467501,2.1,-0.291581372,1.761837456,0.00%,0.265541895,4.402389447,0.932403153,,,9,1.050649351,24.27,0.049408402
7/5/19,0.543056354,2.052855995,2.1,-0.291581372,1.761837456,0.00%,0.268747044,4.276388806,0.895091431,,,9,0.984342769,23.889999,-0.0157811
7/8/19,0.536369612,2.018360648,2.1,-0.291581372,1.761837456,0.00%,0.227362967,4.936923912,0.860530972,,,9,0.994139849,23.75,-0.005877389
7/9/19,0.53274004,2.026038832,2.1,-0.291581372,1.761837456,0.00%,0.188080973,5.874459666,0.90202884,,,9,1.011789516,24.030001,0.011720561
7/10/19,0.544204104,2.124172654,2.1,-0.291581372,1.761837456,0.00%,0.195409354,5.591554644,0.86864324,,,9,0.972950396,23.379999,-0.027422178
7/11/19,0.544464358,2.085850418,2.1,-0.291581372,1.761837456,0.00%,0.187722737,5.557480944,0.920643816,,,9,0.984602266,23.02,-0.01551751
7/12/19,0.546665003,2.036691021,2.1,-0.291581372,1.761837456,0.00%,0.138723571,7.358638312,0.976250766,,,9,0.982623849,22.620001,-0.017528888
7/15/19,0.537915552,2.03105733,2.1,-0.291581372,1.761837456,0.00%,0.165893409,6.093915289,0.958949379,,,9,1.003536693,22.700001,0.003530454
7/16/19,0.539486488,2.158410451,2.1,-0.291581372,1.761837456,0.00%,0.093003783,10.74530306,1.021966295,,,9,0.992070441,22.52,-0.007961165
7/17/19,0.539367202,1.771416955,2.1,-0.291581372,1.761837456,0.00%,0.099971286,10.37282244,1.056144311,,,9,1.04085262,23.440001,0.040040204
7/18/19,0.557415202,2.006339016,2.1,-0.291581372,1.761837456,0.00%,0.150860517,7.194612951,1.078067464,,,9,1.057167233,24.780001,0.055592909
7/19/19,0.559233668,2.406086026,2.1,-0.291581372,1.761837456,0.00%,0.116338997,9.174182918,1.067618835,,,9,0.97740105,24.219999,-0.02285822
7/22/19,0.553751917,2.336506635,2.1,-0.291581372,1.761837456,0.00%,0.127480687,8.142313061,1.069090714,,,9,1.010734972,24.48,0.010677761
7/23/19,0.538959336,1.99566295,2.1,-0.291581372,1.761837456,0.00%,0.175560557,6.083521161,1.069302138,,,9,0.999591462,24.469999,-0.000408621
7/24/19,0.525723323,1.944076201,2.1,-0.291581372,1.761837456,0.00%,0.191076281,5.617361062,1.041216156,,,9,1.02206788,25.01,0.021827908
7/25/19,0.537913134,2.13752728,2.1,-0.291581372,1.761837456,0.00%,0.18083383,5.710223166,0.953875674,,,9,0.966813275,24.18,-0.0337499
7/26/19,0.555402299,2.348810815,2.1,-0.291581372,1.761837456,0.00%,0.174557589,6.12431648,1.012828729,,,9,1.06120761,25.66,0.059407514
7/29/19,0.546965424,2.257932433,2.1,-0.291581372,1.761837456,0.00%,0.09182248,11.82172246,0.992617428,,,9,1.003897116,25.76,0.003889542
7/30/19,0.537198645,2.080364715,2.1,-0.291581372,1.761837456,0.00%,0.133216042,8.841484128,0.996962355,,,9,1.055124224,27.18,0.053658507
7/31/19,0.535575983,1.964895202,2.1,-0.291581372,1.761837456,0.00%,0.151921816,7.643040603,1.006158924,,,9,0.989330353,26.889999,-0.010726976
8/1/19,0.535482629,1.791169392,2.1,-0.291581372,1.761837456,0.00%,0.112872404,9.947750823,1.031792546,,,9,1.01041283,27.17,0.01035899
8/2/19,0.55678758,2.243344761,2.1,-0.291581372,1.761837456,0.00%,0.083482068,13.11382286,1.026663734,,,9,0.955833603,25.969999,-0.045171436
8/5/19,0.594341214,2.347327795,2.1,-0.291581372,1.761837456,0.00%,0.022070477,48.90876677,0.956138248,,,9,0.934924988,24.280001,-0.06728898
8/6/19,0.576320469,2.225355114,2.1,-0.291581372,1.761837456,0.00%,0.035966238,30.69113718,0.880952007,,,9,1.025947239,24.91,0.025616322
8/7/19,0.609412907,2.355365031,2.1,-0.291581372,1.761837456,0.00%,0.136147808,8.867847239,0.84314985,,,9,1.075471738,26.790001,0.072759392
8/8/19,0.603288014,2.083435755,2.1,-0.291581372,1.761837456,0.00%,0.177822601,6.915639024,0.91280842,,,9,1.026502388,27.5,0.026157284
8/9/19,0.602795711,2.141664174,2.1,-0.291581372,1.761837456,0.00%,0.145014676,7.026138603,1.057812441,,,9,0.950909091,26.15,-0.050336814
8/12/19,0.571080045,2.123324757,2.1,-0.291581372,1.761837456,0.00%,0.089687631,10.24119203,1.112147887,,,9,0.949521989,24.83,-0.051796591
8/13/19,0.592858412,2.29301766,2.1,-0.291581372,1.761837456,0.00%,0.1540238,6.303279427,1.049840844,,,9,1.057994362,26.27,0.056375004
8/14/19,0.626957361,2.422433895,2.1,-0.291581372,1.761837456,0.00%,0.038087842,23.41820142,1.139801361,,,9,0.926912828,24.35,-0.075895754
8/15/19,0.610579288,2.345229696,2.1,-0.291581372,1.761837456,0.00%,-0.00851073,-104.9215543,1.146044944,,,9,1.009034908,24.57,0.008994337
8/16/19,0.612054655,2.278697183,2.1,-0.291581372,1.761837456,0.00%,0.038474112,23.02254369,1.204529122,,,9,1.024420024,25.17,0.024126623
8/19/19,0.614593705,2.252929979,2.1,-0.291581372,1.761837456,0.00%,0.051354567,17.52020118,1.237978691,,,9,1.023837902,25.77,0.023558216
8/20/19,0.614171006,2.227719991,2.1,-0.291581372,1.761837456,0.00%,0.051375065,18.0137052,1.189204066,,,9,0.999611952,25.76,-0.000388123
8/21/19,0.611060937,2.29692992,2.1,-0.291581372,1.761837456,0.00%,0.055980451,16.35117289,1.209756707,,,9,1.026785753,26.450001,0.026433295
8/22/19,0.652738224,2.309863096,2.1,-0.291581372,1.761837456,0.00%,0.01028604,78.90760669,1.373899481,,,9,0.923629455,24.43,-0.079444311
8/23/19,0.652799037,2.151257336,2.1,-0.291581372,1.761837456,0.00%,-0.066879529,-11.22316153,1.477035686,,,9,0.98239869,24,-0.017758055
8/26/19,0.661849713,2.180413235,2.1,-0.291581372,1.761837456,0.00%,-0.031147837,-23.55226449,1.62687921,,,9,1.040416625,24.969999,0.039621234
8/27/19,0.674014023,2.199412492,2.1,-0.291581372,1.761837456,0.00%,-0.126930667,-5.081778872,1.657247878,,,9,0.958750579,23.940001,-0.042124322
8/28/19,0.664415953,2.22318302,2.1,-0.291581372,1.761837456,0.00%,-0.117875974,-5.120287961,1.863771815,,,9,0.998329115,23.9,-0.001672283
8/29/19,0.644071917,2.124638007,2.1,-0.291581372,1.761837456,0.00%,-0.116587578,-5.217913678,1.849303129,,,9,1.011715481,24.18,0.011647386
8/30/19,0.640545466,2.111517144,2.1,-0.291581372,1.761837456,0.00%,-0.068113084,-7.904616652,1.983191285,,,9,1.003308519,24.26,0.003303058
9/3/19,0.667878911,2.168569667,2.1,-0.291581372,1.761837456,0.00%,-0.068610543,-6.849026276,2.085057224,,,9,0.934460016,22.67,-0.067786439
9/4/19,0.67254632,2.196708364,2.1,-0.291581372,1.761837456,0.00%,-0.068964197,-6.539661474,2.119211168,,,9,1.025584473,23.25,0.025262668
9/5/19,0.712782714,1.879198493,2.1,-0.291581372,1.761837456,0.00%,-0.232142525,-1.638472692,2.280976192,,,9,0.913548387,21.24,-0.090418936
9/6/19,0.709015395,1.862736672,2.1,-0.291581372,1.761837456,0.00%,-0.24613307,-1.671031159,2.244835504,,,9,1.012241055,21.5,0.012166739
9/9/19,0.691978553,1.781296535,2.1,-0.291581372,1.761837456,0.00%,-0.241474937,-1.534493543,2.623467223,,,9,0.955348884,20.540001,-0.045678682
9/10/19,0.691317437,1.785339649,2.1,-0.291581372,1.761837456,0.00%,-0.198971688,-1.897764492,2.529435518,,,9,0.990749708,20.35,-0.009293341
9/11/19,0.683821612,1.873637491,2.1,-0.291581372,1.761837456,0.00%,-0.211600231,-2.142706647,2.220033917,,,9,1.044717445,21.26,0.043746461
9/12/19,0.69220647,1.933293758,2.1,-0.291581372,1.761837456,0.00%,-0.106045213,-4.300408006,2.28069958,,,9,1.030103481,21.9,0.029659264
